Gene_Name	pRDG
FTSJ3	0.100534018
FTSJD2	0.111987247
FUBP1	0.16996057
FUBP3	0.108021635
FUCA1	0.29252608
FUCA2	0.414199854
FUK	0.13669042
FUNDC1	0.090802889
FUNDC2	0.06604414
FURIN	0.769783479
FUS	0.490939689
FUSIP1	0.123788961
FUT1	0.26216278
FUT10	0.096493136
FUT11	0.113385769
FUT3	0.187805484
FUT4	0.357851499
FUT5	0.120252102
FUT6	0.12285158
FUT8	0.201019131
FUT9	0.129717038
FUZ	0.248647278
FXC1	0.093937211
FXN	0.390120095
FXR1	0.194446828
FXR2	0.149253155
FXYD3	0.094953553
FXYD5	0.118414489
FXYD6	0.129717038
FXYD7	0.112629347
FYB	0.196831568
FYCO1	0.094923047
FYN	0.838482343
FYTTD1	0.103566089
FZD1	0.22819711
FZD10	0.15548902
FZD2	0.220858067
FZD3	0.142126386
FZD4	0.209704868
FZD5	0.201209368
FZD6	0.190929695
FZD7	0.200463916
FZD8	0.220858067
FZR1	0.135884977
G3BP1	0.162781747
G3BP2	0.184041394
G6PC	0.794644393
G6PC2	0.154285572
G6PC3	0.167458499
G6PD	0.989516341
GAA	0.9351771
GAB1	0.137912485
GAB2	0.454060319
GAB3	0.101508448
GAB4	0.06872856
GABARAP	0.194446828
GABARAPL1	0.142298242
GABARAPL2	0.155881126
GABARAPL3	0.135884977
GABBR2	0.155881126
GABPA	0.191301245
GABPB1	0.194446828
GABPB2	0.097597624
GABRA1	0.267909884
GABRA2	0.134751108
GABRA3	0.215836926
GABRA4	0.134252789
GABRA5	0.194403552
GABRA6	0.160374333
GABRB1	0.111565573
GABRB2	0.155881126
GABRB3	0.291105056
GABRD	0.169925663
GABRE	0.134837924
GABRG1	0.089628828
GABRG2	0.207838564
GABRG3	0.102068944
GABRP	0.169699834
GABRQ	0.230046871
GABRR1	0.120990606
GABRR2	0.130266723
GAD1	0.786864782
GAD2	0.862411327
GADD45A	0.837999482
GADD45B	0.383059524
GADD45G	0.221084536
GADL1	0.123274582
GAK	0.214565377
GAL	0.425214364
GAL3ST1	0.181715562
GAL3ST2	0.108970243
GAL3ST3	0.110325252
GAL3ST4	0.093447493
GALC	0.449053857
GALE	0.569479371
GALK2	0.140992332
GALM	0.188743639
GALNT1	0.118095035
GALNT10	0.111613334
GALNT11	0.100540275
GALNT12	0.103735014
GALNT13	0.079125055
GALNT14	0.091290088
GALNT2	0.134309865
GALNT5	0.079925232
GALNT6	0.104401666
GALNT7	0.109674115
GALNT8	0.072677056
GALNT9	0.105753125
GALNTL1	0.108722026
GALNTL2	0.097037319
GALNTL4	0.099527165
GALNTL5	0.070016996
GALNTL6	0.108772533
GALP	0.151024639
GALR1	0.181351212
GALR2	0.159270584
GALR3	0.137855169
GALT	0.09557553
GAMT	0.189079019
GAN	0.281046212
GANAB	0.228647036
GANC	0.736479917
GAP43	0.354323895
GAPDH	0.991420748
GAPDHS	0.271024168
GAPT	0.03086392
GAPVD1	0.114685086
GAR1	0.12543047
GARNL1	0.129183127
GARNL3	0.10019791
GARNL4	0.100371653
GARS	0.094183026
GART	0.456095837
GAS2	0.112933652
GAS2L1	0.119470896
GAS2L2	0.070537315
GAS2L3	0.089680282
GAS6	0.266439109
GAS7	0.127663888
GAS8	0.108863905
GAST	0.371893006
GATA1	0.708793819
GATA2	0.635082078
GATA3	0.825663465
GATA4	0.711852284
GATA5	0.302875601
GATA6	0.40862032
GATAD1	0.101306376
GATAD2B	0.106517853
GATC	0.104953821
GATM	0.207189233
GBA	0.636103953
GBA2	0.193848394
GBA3	0.477556479
GBAS	0.105583189
GBE1	0.455251194
GBF1	0.105440474
GBGT1	0.162567475
GBP1	0.173268658
GBP3	0.08192539
GBP6	0.089112907
GBP7	0.125134001
GBX2	0.237751096
GC	0.430380355
GCA	0.183304698
GCAT	0.150129624
GCC1	0.111745338
GCC2	0.112005559
GCDH	0.684409826
GCET2	0.073274745
GCG	0.84371209
GCH1	0.756613836
GCHFR	0.101381929
GCK	0.741952882
GCKR	0.187186407
GCLC	0.652192827
GCLM	0.347579267
GCM1	0.187338537
GCM2	0.148794693
GCN1L1	0.391075151
GCNT1	0.158993829
GCNT2	0.158624958
GCNT3	0.097881676
GCOM1	0.101928893
GCSH	0.16387824
GDA	0.282140862
GDAP1	0.163191468
GDAP1L1	0.11210938
GDE1	0.107700983
GDF1	0.121498822
GDF10	0.174811076
GDF11	0.186193481
GDF15	0.360165408
GDF2	0.221440563
GDF3	0.114109064
GDF5	0.327688655
GDF6	0.213878698
GDF7	0.103036844
GDI1	0.18356381
GDI2	0.208735499
GDNF	0.713899628
GDPD2	0.093913612
GDPD4	0.039241432
GDPD5	0.10895553
GEM	0.116430895
GEMIN4	0.145057424
GEMIN5	0.121276978
GEMIN6	0.11866076
GEMIN7	0.100829638
GEMIN8	0.09376382
GEN1	0.098308484
GFAP	0.95538083
GFER	0.303803523
GFI1	0.2882506
GFI1B	0.158194055
GFM1	0.161548991
GFOD1	0.118095035
GFOD2	0.112629347
GFPT1	0.509194788
GFPT2	0.286035546
GFRA1	0.184128923
GFRA2	0.144830995
GFRA3	0.138529796
GFRA4	0.111544926
GFRAL	0.068936549
GGA1	0.144605855
GGA2	0.104925061
GGA3	0.135625475
GGCT	0.14664747
GGCX	0.139827459
GGH	0.236693584
GGN	0.11413254
GGNBP1	0.086960771
GGPS1	0.173064005
GGT1	0.828355606
GGT2	0.11718884
GGT3P	0.099787186
GGT7	0.343830888
GH1	0.251306363
GHDC	0.101765597
GHITM	0.117971363
GHR	0.527674606
GHRH	0.344007496
GHRHR	0.222675428
GHRL	0.359155978
GHSR	0.224388046
GIF	0.320093065
GIGYF1	0.148664635
GIGYF2	0.110149967
GIMAP2	0.067008949
GIMAP4	0.064655993
GIMAP5	0.111482687
GIMAP6	0.079107585
GIMAP8	0.056673112
GIN1	0.135943873
GINS1	0.147442138
GINS2	0.136097708
GINS4	0.146659262
GIP	0.285258602
GIPC1	0.198520152
GIPC2	0.107253468
GIPC3	0.130348936
GIPR	0.166865395
GIT1	0.176208398
GIT2	0.111589433
GJA1	0.365331518
GJA10	0.095926681
GJA3	0.127873073
GJA5	0.17511855
GJA8	0.240511144
GJA9	0.123862911
GJB1	0.439566359
GJB2	0.505693022
GJB3	0.164017119
GJB4	0.110846242
GJB5	0.132658729
GJB6	0.321753562
GJC1	0.174585994
GJC2	0.138299203
GJC3	0.106869769
GJD2	0.194446828
GJD3	0.094842194
GJD4	0.099394813
GK	0.444105795
GK3P	0.444105795
GK5	0.105688184
GKAP1	0.10985121
GKN2	0.084598826
GLA	0.741846257
GLB1L	0.1218172
GLCE	0.233553784
GLDC	0.312427226
GLDN	0.101452582
GLE1	0.101829819
GLG1	0.159137953
GLI1	0.564031614
GLI2	0.340981237
GLI3	0.107084128
GLIPR1	0.08267728
GLIPR1L1	0.064347898
GLIPR1L2	0.074399817
GLIPR2	0.120283917
GLIS1	0.097507957
GLIS2	0.079818848
GLMN	0.111664563
GLO1	0.906211475
GLOD4	0.086556172
GLOD5	0.110265582
GLP1R	0.256689934
GLP2R	0.146652259
GLRA1	0.200610078
GLRA2	0.31094916
GLRA3	0.163060049
GLRA4	0.099865508
GLRB	0.147829998
GLRX	0.342301431
GLRX2	0.112782527
GLRX3	0.142274079
GLRX5	0.199003247
GLRXL	0.078141568
GLS2	0.281309308
GLT25D1	0.101632757
GLT25D2	0.099573383
GLT6D1	0.088936525
GLT8D3	0.091741877
GLTP	0.155881126
GLTSCR1	0.125464694
GLTSCR2	0.181355431
GLUD1	0.70938005
GLUD2	0.620230778
GLUL	0.787594636
GLYAT	0.274347569
GLYCTK	0.186368829
GM2A	0.193543523
GMCL1	0.113714633
GMCL1L	0.113714633
GMDS	0.228813221
GMEB2	0.106510783
GMFB	0.191948558
GMFG	0.134792697
GMIP	0.127196574
GML	0.087594436
GMNN	0.179748762
GMPPA	0.115339934
GMPPB	0.196151366
GMPR	0.218654301
GMPR2	0.248558254
GMPS	0.533411515
GNA11	0.176581915
GNA12	0.211778404
GNA13	0.120091801
GNA14	0.139908236
GNAI1	0.082866645
GNAI2	0.259915145
GNAI3	0.155881126
GNAL	0.188932918
GNAO1	0.178598969
GNAQ	0.439566359
GNAS	0.799665043
GNAT1	0.186193481
GNAT2	0.168249527
GNAZ	0.170502808
GNB1	0.259915145
GNB2	0.142298242
GNB2L1	0.165573972
GNB3	0.281046212
GNB4	0.129717038
GNB5	0.159635215
GNE	0.256851227
GNG10	0.102990629
GNG12	0.148962011
GNG13	0.135884977
GNG2	0.142298242
GNG4	0.110168713
GNG5	0.135884977
GNG7	0.112629347
GNG8	0.123788961
GNGT1	0.178212948
GNGT2	0.129717038
GNL2	0.107660576
GNL3	0.174187527
GNL3L	0.107780835
GNMT	0.318290174
GNPAT	0.265019205
GNPDA1	0.163956033
GNPDA2	0.13986474
GNPNAT1	0.123788961
GNPTAB	0.14868295
GNPTG	0.143528691
GNRH1	0.642415218
GNRH2	0.234802076
GNRHR	0.236229186
GNS	0.32506015
GOLGA1	0.113375113
GOLGA2	0.101262657
GOLGA3	0.13258958
GOLGA4	0.19068314
GOLGA5	0.140027771
GOLGA6	0.077268913
GOLGA7	0.112629347
GOLGB1	0.116562812
GOLIM4	0.093934206
GOLM1	0.107611053
GOLPH3	0.101840172
GOLPH3L	0.110504674
GOLT1B	0.112629347
GON4L	0.087187642
GOPC	0.130697302
GORASP1	0.102114384
GORASP2	0.147992454
GOSR1	0.149366558
GOSR2	0.118717055
GOT1	0.598769107
GOT2	0.975429709
GP1BA	0.54988398
GP2	0.17461199
GP5	0.168116604
GP9	0.226655592
GPA33	0.098239984
GPAA1	0.119782682
GPAM	0.375147734
GPATCH4	0.078968971
GPATCH8	0.104427045
GPBP1	0.113131364
GPBP1L1	0.10266689
GPC1	0.262495884
GPC3	0.361967022
GPC4	0.1596601
GPC5	0.153047899
GPD1	0.523230509
GPD1L	0.173719074
GPD2	0.5135426
GPER	0.134373888
GPHA2	0.113957473
GPHB5	0.085407156
GPHN	0.409367093
GPI	0.859362975
GPIHBP1	0.085474114
GPKOW	0.087163762
GPLD1	0.117941959
GPM6A	0.112629347
GPM6B	0.135884977
GPN1	0.093835524
GPN2	0.111915493
GPN3	0.107474704
GPNMB	0.135454306
GPR1	0.124744414
GPR101	0.099271364
GPR107	0.085579502
GPR108	0.103664872
GPR111	0.076368515
GPR113	0.085879171
GPR115	0.092406794
GPR116	0.096571581
GPR119	0.110622838
GPR120	0.117474422
GPR124	0.123838578
GPR125	0.112602289
GPR128	0.065530302
GPR132	0.238105873
GPR133	0.099762342
GPR137	0.1032304
GPR137B	0.116444076
GPR139	0.135884977
GPR141	0.08690538
GPR143	0.226735133
GPR144	0.088803951
GPR146	0.113709523
GPR148	0.149308244
GPR149	0.096798073
GPR15	0.119975129
GPR150	0.101617245
GPR151	0.098437079
GPR152	0.09818423
GPR153	0.112930737
GPR155	0.083238575
GPR156	0.076706061
GPR157	0.103800681
GPR158	0.108568678
GPR160	0.082710317
GPR161	0.153878069
GPR17	0.130229457
GPR172A	0.114590119
GPR172B	0.092015402
GPR173	0.118095035
GPR175	0.123655955
GPR176	0.19824435
GPR177	0.172969767
GPR179	0.08448703
GPR18	0.101784361
GPR180	0.191062698
GPR182	0.288270921
GPR183	0.115027257
GPR19	0.100467863
GPR20	0.108746325
GPR22	0.112629347
GPR25	0.116219002
GPR26	0.111250907
GPR3	0.114381454
GPR31	0.11901891
GPR34	0.104465435
GPR35	0.111489137
GPR37	0.166469443
GPR37L1	0.115784231
GPR39	0.1442414
GPR4	0.147665614
GPR42P	0.094320474
GPR44	0.196770466
GPR45	0.114745493
GPR50	0.100062369
GPR56	0.14164381
GPR6	0.113993496
GPR61	0.120771586
GPR63	0.109830278
GPR64	0.104428886
GPR65	0.104466382
GPR68	0.12020999
GPR75	0.108134884
GPR77	0.153025865
GPR78	0.114504029
GPR81	0.087392271
GPR83	0.250740632
GPR84	0.08635308
GPR85	0.446929933
GPR87	0.111167479
GPR88	0.111052061
GPR97	0.094114209
GPR98	0.170255234
GPRASP2	0.085039204
GPRC5A	0.118459984
GPRC5B	0.134560781
GPRC5C	0.114707562
GPRC5D	0.10615467
GPRC6A	0.099409682
GPRIN1	0.080023017
GPRIN2	0.091804533
GPRIN3	0.077446621
GPS1	0.089682383
GPS2	0.070464245
GPSM1	0.129038185
GPSN2	0.735139911
GPT	0.815452408
GPT2	0.757353143
GPX5	0.194483454
GPX7	0.191127359
GPX8	0.105037787
GRAMD1A	0.115513543
GRAMD3	0.097812273
GRAMD4	0.114753076
GRAP	0.146894576
GRAP2	0.374681098
GRASP	0.152228272
GRB10	0.673735694
GRB14	0.16430896
GRB2	0.904974375
GRB7	0.277333008
GREM1	0.559509184
GREM2	0.148962011
GRHL1	0.201095046
GRHL2	0.152343223
GRHL3	0.229652751
GRIA1	0.293371531
GRIA2	0.25829961
GRIA3	0.175964311
GRIA4	0.189242145
GRID1	0.117115504
GRID2	0.161487923
GRIK1	0.549717292
GRIK3	0.134494472
GRIK4	0.161346585
GRIK5	0.161057227
GRIN1	0.237731888
GRIN2A	0.473078384
GRIN2B	0.477513193
GRIN2C	0.207849206
GRIN2D	0.1462684
GRIN3A	0.110458324
GRINA	0.138450449
GRINL1A	0.101928893
GRINL1B	0.101928893
GRIP1	0.276145739
GRIP2	0.125051836
GRIPAP1	0.08356092
GRK1	0.180431742
GRK5	0.171842434
GRK6	0.206977409
GRK7	0.115689286
GRLF1	0.167286296
GRM1	0.185791017
GRM2	0.182232724
GRM3	0.25538411
GRM4	0.197773178
GRM5	0.186680702
GRM7	0.093715895
GRM8	0.187043057
GRN	0.430182581
GRP	0.122561032
GRPEL1	0.110349136
GRPEL2	0.081042785
GRPR	0.217952786
GRWD1	0.123980912
GSC	0.219229948
GSC2	0.113759554
GSDMA	0.100745588
GSDMB	0.047216876
GSDMC	0.075030235
GSDMD	0.091238295
GSG2	0.200045187
GSK3A	0.819775275
GSK3B	0.985727837
GSN	0.752218771
GSPT1	0.147767961
GSPT2	0.116373411
GSS	0.328068718
GSTA4	0.20866686
GSTA5	0.098608218
GSTCD	0.949347436
GSTK1	0.100346601
GSTM1	0.48885551
GSTM3	0.346303433
GSTM4	0.095667123
GSTO1	0.340265125
GSTO2	0.259219895
GSTP1	0.752689208
GSTT1	0.55232014
GSTT2	0.083417066
GSTT2B	0.105753895
GSTTP1	0.105463926
GSTZ1	0.305375798
GSX1	0.154735834
GSX2	0.136850904
GTDC1	0.074949827
GTF2A1	0.178212948
GTF2A1L	0.103627952
GTF2A2	0.165741616
GTF2B	0.350263089
GTF2E1	0.184348485
GTF2E2	0.147958884
GTF2F1	0.121741856
GTF2F2	0.118333002
GTF2H1	0.158780877
GTF2H2	0.175634894
GTF2H2B	0.109030016
GTF2H2C	0.109030016
GTF2H2D	0.109030016
GTF2H4	0.123788961
GTF2H5	0.186193481
GTF2I	0.435720724
GTF2IRD1	0.160249022
GTF2IRD2	0.120542708
GTF2IRD2B	0.086001087
GTF2IRD2P	0.086001087
GTF3A	0.117616011
GTF3C1	0.286036054
GTF3C2	0.234787354
GTF3C3	0.24605513
GTF3C4	0.245222909
GTF3C5	0.108714386
GTF3C6	0.092492824
GTPBP1	0.172989807
GTPBP10	0.097908296
GTPBP2	0.13486614
GTPBP3	0.166833609
GTPBP4	0.102975053
GTPBP5	0.086697123
GTPBP8	0.099212246
GTSE1	0.068608699
GTSF1	0.112629347
GUCA1A	0.183320289
GUCA1B	0.178212948
GUCA1C	0.103920442
GUCA2A	0.175311374
GUCA2B	0.159373828
GUCY1A2	0.1352596
GUCY1A3	0.141679303
GUCY1B3	0.137806956
GUCY2C	0.153288314
GUCY2D	0.104533026
GUCY2E	0.095228197
GUCY2F	0.168956741
GUF1	0.248752542
GUK1	0.398265942
GULP1	0.142714701
GYG1	0.163843124
GYLTL1B	0.139294604
GYS1	0.724137295
GYS2	0.57267033
GZF1	0.109992469
GZMA	0.067306805
GZMB	0.526131926
GZMH	0.13546222
H1F0	0.207518522
H1FNT	0.111209886
H1FOO	0.104557802
H1FX	0.185118326
H2AFB3	0.162707104
H2AFJ	0.135221643
H2AFV	0.202974773
H2AFX	0.863673884
H2AFY	0.211778404
H2AFY2	0.183110918
H2AFZ	0.27035074
H2BFWT	0.092945989
H3F3A	0.173755451
HAAO	0.094749411
HABP2	0.108967966
HABP4	0.110016219
HACE1	0.103352
HACL1	0.078735827
HADH	0.314083208
HADHA	0.516116668
HADHB	0.243607531
HAGH	0.30121963
HAGHL	0.096457172
HAMP	0.541926047
HAND1	0.229926173
HAND2	0.291995484
HAO1	0.302059559
HAO2	0.100468325
HAPLN1	0.184898672
HAPLN2	0.107642689
HAPLN3	0.106284098
HAPLN4	0.114107286
HARBI1	0.117032582
HARS2	0.146459455
HAS1	0.244686504
HAS2	0.338172505
HAS3	0.227573304
HAT1	0.133857925
HAX1	0.205136739
HBA1	0.148786781
HBA2	0.202751143
HBB	0.082013228
HBE1	0.087352682
HBEGF	0.432088436
HBG1	0.783276987
HBG2	0.095583919
HBM	0.10750916
HBP1	0.165648473
HBQ1	0.206841745
HBS1L	0.252419035
HBXIP	0.119674209
HCCS	0.194344989
HCFC1	0.157589478
HCFC1R1	0.101829151
HCFC2	0.20015615
HCK	0.532098805
HCLS1	0.132728865
HCN1	0.163060049
HCN3	0.13176336
HCN4	0.139809526
HCRT	0.343376589
HCRTR1	0.15015412
HCRTR2	0.11868792
HCST	0.192226502
HDAC1	0.91877661
HDAC10	0.154254982
HDAC11	0.143199844
HDAC2	0.840525415
HDAC3	0.648882601
HDAC4	0.309595592
HDAC5	0.287483965
HDAC6	0.188969206
HDAC8	0.125641466
HDAC9	0.714899746
HDC	0.256210141
HDDC2	0.112074865
HDDC3	0.110585299
HDHD1A	0.152892271
HDHD2	0.086212113
HDHD3	0.098848425
HDLBP	0.175526775
HDX	0.103622077
HEATR1	0.089857099
HEATR2	0.100961362
HEATR4	0.075139495
HEATR6	0.097919546
HEATR7B2	0.084562272
HEBP1	0.135300908
HEBP2	0.107696769
HECA	0.152979515
HECTD1	0.103855295
HECTD2	0.096067808
HECTD3	0.117191974
HECW1	0.173858628
HECW2	0.106448303
HELB	0.098634964
HELLS	0.322586493
HELT	0.191206293
HELZ	0.098342075
HEMGN	0.089578488
HEMK1	0.173901748
HEPACAM	0.11472329
HEPACAM2	0.093166975
HEPH	0.375324973
HERC1	0.119762128
HERC2	0.215569887
HERC3	0.120559988
HERC4	0.103502464
HERC5	0.078702379
HERC6	0.080478837
HERPUD1	0.284632331
HES2	0.109232911
HES4	0.118676662
HES5	0.423451407
HES7	0.113609705
HESX1	0.193875163
HEXA	0.594936836
HEXB	0.080465774
HEXIM1	0.140685208
HEXIM2	0.110687235
HEY1	0.233625477
HEY2	0.179518945
HEYL	0.11836477
HFE	0.730421426
HFE2	0.238695209
HGD	0.235292394
HGF	0.758969439
HGFAC	0.105065456
HGS	0.383034511
HHATL	0.106092993
HHEX	0.68625638
HHIP	0.132023371
HHIPL2	0.086537681
HHLA2	0.07085305
HIAT1	0.109890141
HIATL1	0.114551254
HIBADH	0.289820929
HIBCH	0.179602197
HIC1	0.197656635
HIC2	0.125150989
HIF1A	0.910754142
HIF1AN	0.148962011
HIF3A	0.154027037
HIGD1A	0.245552844
HIGD1B	0.075133004
HIGD2A	0.076773497
HINT1	0.216089986
HINT2	0.083650339
HINT3	0.077824623
HIP1	0.30421502
HIP1R	0.104680179
HIPK1	0.135016105
HIPK2	0.23342122
HIPK3	0.111727359
HIPK4	0.1082155
HIRA	0.232300769
HIRIP3	0.090725917
HISPPD1	0.11409658
HISPPD2A	0.094557796
HIST1H1A	0.213295818
HIST1H1B	0.205711479
HIST1H1C	0.294315006
HIST1H1D	0.189366201
HIST1H1E	0.227873144
HIST1H1T	0.162493449
HIST1H2AA	0.111691562
HIST1H2AC	0.112629347
HIST1H2AG	0.148962011
HIST1H2AJ	0.112629347
HIST1H2BA	0.200599698
HIST1H2BD	0.112629347
HIST1H2BJ	0.118095035
HIST1H2BK	0.121810866
HIST2H2AB	0.170502808
HIST2H2AC	0.112629347
HIST2H2BF	0.110509243
HIST2H3A	0.118095035
HIST3H2A	0.112629347
HIST3H2BB	0.112629347
HIST3H3	0.121665004
HIVEP2	0.156104714
HIVEP3	0.189436786
HJURP	0.066363756
HK1	0.801774576
HK2	0.458414468
HK3	0.187779002
HKDC1	0.114992652
HLA-C	0.799286183
HLA-DMA	0.094967985
HLA-DMB	0.069021958
HLA-DOA	0.093176797
HLA-DOB	0.123108592
HLA-DPB1	0.187798179
HLA-DRA	0.08778787
HLA-DRB4	0.079735524
HLA-DRB5	0.135902809
HLCS	0.25106251
HLF	0.135884977
HLTF	0.156278896
HLX	0.157408864
HM13	0.221775066
HMBOX1	0.094217355
HMBS	0.691284889
HMCN1	0.216619333
HMG20A	0.109920037
HMGA1	0.534996142
HMGA2	0.479455411
HMGB1L15	0.21093392
HMGB2	0.220634923
HMGB3	0.142298242
HMGB4	0.073503482
HMGCL	0.246018872
HMGCLL1	0.164643814
HMGCR	0.616718257
HMGCS1	0.402006107
HMGCS2	0.279495132
HMGN1	0.078867111
HMGN2	0.155881126
HMGN3	0.163060049
HMGN4	0.170502808
HMGXB3	0.084388542
HMGXB4	0.110145064
HMHA1	0.128380795
HMMR	0.275840165
HMOX1	0.862265798
HMOX2	0.626052445
HMX2	0.108016324
HMX3	0.134289863
HN1	0.113943372
HN1L	0.100148241
HNF1B	0.708101834
HNF4A	0.937859315
HNF4G	0.228246793
HNMT	0.237747769
HNRNPA0	0.314625907
HNRNPA1L2	0.073058778
HNRNPA1P4	0.081805312
HNRNPA2B1	0.229780021
HNRNPA3	0.09250238
HNRNPAB	0.13056382
HNRNPC	0.281046212
HNRNPD	0.426416249
HNRNPF	0.479455411
HNRNPH2	0.220858067
HNRNPH3	0.112629347
HNRNPK	0.672885042
HNRNPM	0.174893831
HNRNPR	0.27614216
HNRNPU	0.388216305
HNRNPUL1	0.15922215
HNRNPUL2	0.134667427
HNRPDL	0.131697908
HNRPLL	0.108926477
HOMER1	0.168443871
HOMER2	0.212999646
HOMER3	0.138234317
HOMEZ	0.093767945
HOOK1	0.111828946
HOOK2	0.106976101
HOOK3	0.120734748
HOPX	0.181113108
HORMAD1	0.099421477
HORMAD2	0.094550373
HOXA1	0.228814415
HOXA11	0.230213311
HOXA2	0.138788217
HOXA3	0.128833134
HOXA5	0.214813965
HOXA6	0.119916672
HOXA7	0.110237952
HOXA9	0.406104294
HOXB1	0.166460468
HOXB13	0.147263772
HOXB4	0.252373382
HOXB5	0.166867939
HOXB6	0.328946972
HOXB7	0.191620784
HOXB8	0.170502808
HOXB9	0.131971168
HOXC10	0.124500892
HOXC11	0.135763669
HOXC12	0.111373102
HOXC13	0.121216112
HOXC4	0.155881126
HOXC6	0.123788961
HOXC8	0.179842741
HOXC9	0.128414342
HOXD1	0.112321906
HOXD10	0.118688581
HOXD12	0.192559555
HOXD13	0.409042968
HOXD3	0.205275628
HOXD4	0.126661869
HOXD8	0.106816226
HP	0.840931273
HP1BP3	0.161497697
HPCA	0.163060049
HPCAL1	0.13477706
HPCAL4	0.12921204
HPD	0.354590512
HPDL	0.157327131
HPGD	0.231623259
HPN	0.261726121
HPR	0.840931273
HPRT1	0.940510654
HPS1	0.15893699
HPS3	0.163942348
HPS4	0.22400509
HPS5	0.18651085
HPS6	0.14852521
HPSE	0.324651613
HPSE2	0.184623869
HPX	0.543258032
HR	0.124244628
HRAS	0.999804914
HRASLS	0.112760016
HRASLS2	0.047170573
HRASLS5	0.060221735
HRC	0.10821828
HRG	0.230135947
HRH1	0.143710454
HRH2	0.150386661
HRH3	0.140170967
HRH4	0.122179533
HRSP12	0.166688872
HS1BP3	0.099244267
HS2ST1	0.141763965
HS3ST1	0.13175023
HS3ST2	0.134314919
HS3ST3A1	0.1422648
HS3ST3B1	0.111029633
HS3ST5	0.114325205
HS6ST1	0.155782763
HS6ST2	0.103494953
HS6ST3	0.114795456
HSBP1	0.091450299
HSCB	0.123391555
HSD11B1	0.632243137
HSD11B2	0.643949206
HSD17B1	0.285248564
HSD17B10	0.223290457
HSD17B11	0.106554382
HSD17B12	0.198298303
HSD17B13	0.108342438
HSD17B3	0.219167945
HSD17B4	0.497085327
HSD17B6	0.266525468
HSD17B7P2	0.06435618
HSD3B1	0.326929121
HSD3B2	0.27298472
HSD3B7	0.173044378
HSDL1	0.111718606
HSDL2	0.117872894
HSF1	0.164965868
HSF2	0.17427271
HSF2BP	0.101344954
HSF4	0.124846515
HSFX1	0.070765554
HSFX2	0.070765554
HSH2D	0.129765004
HSP90AB1	0.268168635
HSP90B1	0.429201635
HSPA12A	0.153548608
HSPA12B	0.121199165
HSPA13	0.143065019
HSPA14	0.130813828
HSPA4	0.952173202
HSPA4L	0.162480678
HSPA5	0.965973232
HSPA8	0.927068116
HSPA9	0.734106771
HSPB1	0.796417599
HSPB11	0.136014561
HSPB3	0.10255648
HSPB6	0.174913277
HSPB7	0.150496579
HSPB8	0.220858067
HSPBAP1	0.086313918
HSPBP1	0.130571659
HSPD1	0.980902445
HSPE1	0.507495281
HSPG2	0.694874982
HSPH1	0.346065798
HTATIP2	0.175800748
HTATSF1	0.134215601
HTR1A	0.204252106
HTR1B	0.10596065
HTR1D	0.20991998
HTR1E	0.119284258
HTR1F	0.122309453
HTR2A	0.342322017
HTR2B	0.136430327
HTR2C	0.22382005
HTR3A	0.240902737
HTR3B	0.091657087
HTR3C	0.071139513
HTR4	0.161755325
HTR5A	0.136551
HTR6	0.150877646
HTR7	0.152691668
HTRA1	0.332278849
HTRA2	0.37852307
HTRA3	0.114890913
HTRA4	0.071884467
HTT	0.105952025
HUNK	0.108749405
HUS1	0.082757148
HUS1B	0.082757148
HUWE1	0.351052812
HVCN1	0.085380559
HYAL2	0.15296307
HYAL4	0.10683719
HYI	0.115096299
HYLS1	0.167109604
HYOU1	0.180429177
IAH1	0.10293567
IAPP	0.256223152
IARS	0.191542182
IARS2	0.125907938
IBSP	0.355918543
IBTK	0.088762354
ICA1	0.192215881
ICAM2	0.228307554
ICAM3	0.187373107
ICK	0.086116383
ICMT	0.110025433
ICOS	0.268097544
ICOSLG	0.206171515
ICT1	0.115526235
ID1	0.656024076
ID2	0.492835786
ID3	0.307709857
ID4	0.194446828
IDE	0.443357463
IDH1	0.416174171
IDH2	0.811292985
IDH3A	0.447928186
IDH3B	0.235892566
IDH3G	0.283076145
IDI1	0.137570128
IDO1	0.435586162
IDS	0.253537822
IDUA	0.098762302
IER2	0.13082643
IER5	0.103738489
IFFO1	0.098909505
IFI16	0.104801306
IFI27	0.064708464
IFI27L1	0.048954266
IFI35	0.098249498
IFI44	0.076735742
IFI44L	0.079649112
IFI6	0.160424096
IFIH1	0.251814929
IFIT1	0.109698857
IFIT2	0.149098835
IFIT3	0.127037003
IFIT5	0.111631706
IFITM1	0.090411924
IFITM5	0.109513136
IFLTD1	0.074730281
IFNA1	0.076069288
IFNA13	0.131192956
IFNA14	0.121598612
IFNA16	0.074784152
IFNA17	0.593207424
IFNA2	0.065991354
IFNA21	0.081694162
IFNA8	0.079101754
IFNAR1	0.074196149
IFNAR2	0.317707714
IFNB1	0.091381348
IFNG	0.998778387
IFNGR1	0.518372193
IFNGR2	0.162925752
IFNK	0.183110271
IFNW1	0.082309029
IFRD1	0.124861284
IFRD2	0.139923261
IFT122	0.140872827
IFT140	0.104858989
IFT172	0.161590229
IFT20	0.10501816
IFT52	0.108748828
IFT57	0.220978442
IFT74	0.085082533
IFT80	0.10188857
IFT81	0.105268259
IFT88	0.105236958
IGBP1	0.107005687
IGDCC3	0.11678585
IGDCC4	0.123136885
IGF1	0.993777605
IGF1R	0.862039789
