Gene_Name	RVIS
GATSL3	-0.205617011
GBA	0.178263593
GBA2	-0.150608082
GBA3	0.775339069
GBAS	0.080983847
GBE1	0.624649618
GBF1	-3.002865511
GBGT1	1.668219306
GBP1	-0.08265057
GBP2	0.957177419
GBP3	3.02462456
GBP4	1.758248793
GBP5	0.53464283
GBP6	1.291545885
GBP7	0.936951807
GBX2	-0.229483771
GC	0.042348793
GCA	0.525552348
GCAT	0.845119304
GCC1	0.246221394
GCC2	-1.627912093
GCDH	-0.510624372
GCET2	-0.449946534
GCFC1	-0.867014353
GCFC2	1.512041961
GCG	0.03689118
GCGR	0.194852702
GCH1	-0.09720619
GCHFR	-0.053113545
GCK	-0.359940251
GCKR	-0.727458245
GCLC	-0.468351206
GCLM	-0.163345027
GCM1	-0.091746757
GCM2	1.155610133
GCN1L1	-3.766903034
GCNT1	0.374860183
GCNT2	-1.300731691
GCNT3	0.446457185
GCNT4	0.328949044
GCOM1	0.622829232
GCSH	0.191216164
GDA	0.018483465
GDAP1	-0.692458599
GDAP1L1	-0.157884861
GDAP2	-0.602450568
GDE1	-0.249709319
GDF10	0.084621747
GDF11	-0.05129383
GDF15	0.72761005
GDF2	-0.380166007
GDF3	0.41713504
GDF5	-0.067881249
GDF9	-0.023789244
GDI1	-0.427900189
GDI2	-0.115612493
GDNF	0.193034296
GDPD1	-0.185391282
GDPD2	0.062575634
GDPD3	0.040529541
GDPD4	1.730733976
GDPD5	-1.284117362
GDPGP1	0.843299698
GEM	-0.005381972
GEMIN2	0.016664174
GEMIN4	3.398035863
GEMIN5	0.218520745
GEMIN6	-0.073340031
GEMIN7	-0.053113545
GEMIN8	0.12689526
GEN1	2.202964732
GET4	-1.265702118
GFAP	0.622829232
GFI1	0.327131069
GFI1B	0.220536484
GFM1	0.622829232
GFM2	1.155610133
GFOD1	-0.560178693
GFOD2	-0.66859065
GFPT1	-0.494039303
GFPT2	-0.819281839
GFRA1	-0.290161348
GFRA3	-0.337894035
GFRAL	0.951720429
GGA1	-1.107723888
GGA2	-0.975433863
GGA3	-0.639268965
GGCT	0.103030231
GGCX	-0.705410796
GGH	0.305084559
GGNBP2	-0.934977358
GGPS1	-0.317668748
GGT1	-0.091746757
GGT5	-0.372889896
GGT6	0.510776592
GGT7	-0.644723694
GGTLC1	0.885576705
GH1	0.308721233
GH2	0.707379532
GHDC	0.198490371
GHITM	-0.115612493
GHR	0.756930627
GHRH	0.169169615
GHRHR	-0.288341872
GHRL	0.61555716
GHSR	-0.091746757
GID8	-0.09720619
GIF	0.687150476
GIGYF1	-1.655370293
GIGYF2	-1.146380093
GIMAP1	0.283038099
GIMAP2	0.973768544
GIMAP4	0.306902668
GIMAP5	0.106667882
GIMAP6	1.063778722
GIMAP7	0.128714042
GIMAP8	-0.020150552
GIN1	0.595326758
GINM1	0.371224249
GINS1	0.3032669
GINS2	-0.736552314
GINS3	-0.117432389
GINS4	-0.273576253
GIP	0.527368849
GIPC1	0.106667882
GIPC2	-0.337894035
GIPC3	-0.139478553
GIPR	0.687150476
GIT1	-1.397999468
GIT2	-0.50880549
GJA1	-0.271755481
GJA10	-0.200157416
GJA4	0.396906589
GJA5	-0.626318434
GJA8	-0.179930907
GJA9	0.951720429
GJB1	0.21326276
GJB2	0.663285274
GJB3	0.198490371
GJB4	0.644875971
GJB5	-0.047654689
GJB6	0.260991686
GJB7	1.150157577
GJC1	-0.117432389
GJC3	0.194852702
GJD2	-0.271755481
GK	-0.273576253
GK2	-0.088107893
GK5	-0.582225231
GKAP1	-0.383807564
GKN1	-0.183570861
GKN2	0.549415813
GLA	0.038710339
GLB1	0.576916344
GLB1L	-0.400392389
GLB1L2	-0.883608246
GLB1L3	-0.861560326
GLCCI1	-0.538132194
GLCE	0.086440867
GLDC	-0.674294
GLDN	1.420201535
GLE1	-0.088107893
GLG1	-1.682848699
GLI1	-0.879979233
GLI2	-1.242213846
GLI3	-1.310171316
GLIPR1	-0.426079032
GLIPR1L1	-0.139478553
GLIPR1L2	0.238945317
GLIPR2	-0.383807564
GLIS1	0.696256907
GLIS2	-0.179930907
GLIS3	-0.007415459
GLMN	1.2860853
GLO1	-0.05129383
GLOD4	-0.135838822
GLOD5	0.836034065
GLP1R	0.134171522
GLP2R	1.023320772
GLRA1	-0.512444034
GLRA2	-0.095386216
GLRA3	-0.66859065
GLRA4	1.174022298
GLRB	-1.001120478
GLRX	-0.207437529
GLRX2	0.391453969
GLRX3	-0.071520315
GLS	0.148941568
GLS2	-0.53631094
GLT1D1	0.15257911
GLT25D1	-1.50462206
GLT25D2	-0.642904474
GLT6D1	1.330184494
GLT8D1	-0.071520315
GLT8D2	-0.113792788
GLTP	-0.139478553
GLTPD1	0.106667882
GLTSCR2	0.400544645
GLUD1	-0.029247611
GLUD2	0.150760231
GLUL	-0.427900189
GLYAT	0.238945317
GLYATL1	-1.155457828
GLYATL2	0.949904335
GLYATL3	0.459411326
GLYCTK	0.242582624
GLYR1	-0.890882376
GM2A	0.681699246
GMCL1	-0.448125345
GMDS	-0.295622497
GMEB1	-0.47017169
GMEB2	-0.732911333
GMFB	-0.009020804
GMFG	-0.029247611
GMIP	0.319642692
GML	0.549415813
GMNC	1.414757139
GMNN	0.99218692
GMPPA	-0.290161348
GMPPB	-0.336073593
GMPR	-0.314027422
GMPR2	-0.181750739
GMPS	-0.247889024
GNA11	-0.137658575
GNA12	-0.471992905
GNA13	0.082802743
GNA14	-0.134019284
GNA15	-0.490397599
GNAI1	-0.161524709
GNAI2	-0.337894035
GNAI3	-0.251530012
GNAL	-0.295622497
GNAO1	-0.736552314
GNAQ	-0.251530012
GNAS	-0.016511957
GNAT1	-0.60427181
GNAT2	0.016664174
GNAT3	0.483275131
GNAZ	-0.846787714
GNB1	-0.317668748
GNB1L	0.687150476
GNB2	-0.492218069
GNB2L1	-0.09720619
GNB3	-0.402212257
GNB4	-0.029247611
GNB5	-0.578583623
GNE	-0.025608647
GNG11	0.057118534
GNG12	-0.009020804
GNG13	-0.075159878
GNG2	0.057118534
GNG3	0.167351552
GNG4	0.057118534
GNG5	0.145304857
GNG7	0.079165051
GNG8	0.145304857
GNGT1	0.191216164
GNGT2	0.501689326
GNL1	-0.446304853
GNL2	-0.995664936
GNL3	0.799205007
GNL3L	-0.312207497
GNLY	1.104245073
GNMT	0.060756528
GNPAT	-0.200157416
GNPDA1	-0.471992905
GNPDA2	-0.207437529
GNPNAT1	-0.053113545
GNPTAB	-1.366884746
GNPTG	-0.334253673
GNRH1	0.679884223
GNRH2	0.237127192
GNRHR	-0.115612493
GNS	-0.314027422
GOLGA1	0.025760883
GOLGA2	0.361913759
GOLGA3	-0.571624906
GOLGA4	0.069649268
GOLGA5	0.270087468
GOLGA7	-0.009020804
GOLGA7B	0.125076652
GOLGB1	-0.209740065
GOLIM4	-0.33061537
GOLM1	0.643056625
GOLPH3	-0.361761279
GOLPH3L	0.038710339
GOLT1A	-0.339715008
GOLT1B	0.501689326
GON4L	-1.357871407
GOPC	-0.626318434
GORAB	-0.468351206
GORASP1	1.352234299
GORASP2	-0.26993514
GOSR1	-0.029247611
GOSR2	0.349177632
GOT1	-0.582225231
GOT1L1	-0.200157416
GOT2	0.308721233
GP1BA	0.135991087
GP2	-0.400392389
GP5	-0.025608647
GP6	2.133152036
GPA33	0.132352165
GPAA1	0.224175308
GPAM	-0.242430445
GPANK1	0.41713504
GPATCH1	-0.211293113
GPATCH2	0.108486928
GPATCH3	-0.554717505
GPATCH4	0.685332364
GPATCH8	-0.742251371
GPBAR1	0.062575634
GPBP1	0.042348793
GPBP1L1	-0.977252525
GPC1	-1.015898037
GPC2	-0.868835007
GPC3	-0.448125345
GPC4	-0.071520315
GPC5	-0.819281839
GPC6	0.020302773
GPCPD1	-0.201976964
GPD1	0.15257911
GPD1L	-0.492218069
GPD2	0.224175308
GPER	-0.288341872
GPHA2	-0.251530012
GPHN	0.062575634
GPI	-0.909290275
GPIHBP1	0.283038099
GPKOW	-0.381986487
GPLD1	0.279193852
GPM6A	-0.163345027
GPM6B	-0.05129383
GPN1	-0.001743238
GPN2	0.040529541
GPN3	-0.381986487
GPNMB	0.892856963
GPR1	0.573279816
GPR101	0.663285274
GPR107	-0.44448505
GPR108	0.268267497
GPR110	0.698081425
GPR112	0.078757228
GPR113	3.570820201
GPR114	0.181903047
GPR115	1.872162724
GPR116	-0.738630771
GPR119	0.260991686
GPR12	0.170987912
GPR123	-0.135838822
GPR124	-0.143334748
GPR125	-0.073557068
GPR126	-0.169017544
GPR128	0.806491657
GPR132	-0.666770504
GPR133	-0.233339999
GPR137	-0.424258538
GPR137B	-0.404032746
GPR137C	-0.315847836
GPR139	-0.293801652
GPR141	-0.53631094
GPR142	-0.214928658
GPR143	0.018483465
GPR144	5.536372465
GPR146	-0.064242613
GPR148	1.019682101
GPR149	-0.554717505
GPR15	0.485092724
GPR151	0.464864541
GPR152	0.536463361
GPR155	-0.997481928
GPR156	1.403615907
GPR157	-0.268115223
GPR158	-0.411532969
GPR160	0.371224249
GPR161	-0.800872469
GPR162	-0.971800989
GPR17	-0.352661697
GPR171	-0.205617011
GPR173	-0.494039303
GPR174	0.371224249
GPR176	-0.712684326
GPR179	2.769596314
GPR18	-0.47017169
GPR180	-0.005381972
GPR182	-0.268115223
GPR183	0.060756528
GPR19	0.373041938
GPR20	-0.310388054
GPR21	-0.404032746
GPR22	-0.361761279
GPR3	0.060756528
GPR31	0.485092724
GPR32	0.108486928
GPR34	0.03689118
GPR35	1.467941683
GPR37	-0.422438699
GPR37L1	-0.420619508
GPR39	-0.088107893
GPR4	-0.405853867
GPR45	-0.26993514
GPR50	-0.378346116
GPR52	-0.295622497
GPR55	-0.003562597
GPR56	-0.506987379
GPR6	0.082802743
GPR61	-0.471992905
GPR63	-0.093566408
GPR64	0.510776592
GPR65	-0.05129383
GPR68	-0.602450568
GPR75	-0.354480518
GPR75-ASB3	0.132352165
GPR77	-0.334253673
GPR78	0.023941474
GPR82	0.103030231
GPR83	-0.26629572
GPR84	0.086440867
GPR85	-0.207437529
GPR87	0.350995466
GPR97	-0.108334733
GPR98	8.124040712
GPRASP1	-0.24061166
GPRASP2	0.286674996
GPRC5A	-0.066061882
GPRC5B	-0.821100135
GPRC5C	-0.992035476
GPRC5D	0.086440867
GPRC6A	1.629598519
GPRIN1	0.159856957
GPRIN2	1.091286379
GPRIN3	2.45475012
GPS1	-0.887242605
GPS2	-0.494039303
GPSM1	-1.324592054
GPSM2	0.022122107
GPSM3	0.191216164
GPT	0.292133603
GPT2	-0.426079032
GPX1	0.237127192
GPX2	0.43736446
GPX3	-0.427900189
GPX4	-0.117432389
GPX5	0.926041233
GPX6	1.771210783
GPX7	-0.05129383
GPX8	-0.007201372
GRAMD1A	-1.017713296
GRAMD1B	-0.466531444
GRAMD1C	0.134171522
GRAMD2	0.350995466
GRAMD3	-0.047654689
GRAMD4	-1.065444789
GRAP2	0.283038099
GRB10	-0.134019284
GRB14	-0.178111357
GRB2	-0.119252484
GRB7	0.07167258
GREB1	-0.053555672
GREB1L	0.86534717
GREM1	0.125076652
GREM2	0.125076652
GRHL1	-0.113792788
GRHL2	-0.402212257
GRHL3	0.538284722
GRHPR	-0.111973265
GRIA1	-1.197736472
GRIA2	-0.778825328
GRIA3	-0.115612493
GRIA4	-1.089312628
GRID1	-2.100076584
GRID2	-0.839512508
GRIK1	-1.635123713
GRIK2	-1.131590109
GRIK3	-1.679229468
GRIK4	-0.547447733
GRIK5	-1.127956862
GRIN1	-1.111360919
GRIN2A	-1.455091209
GRIN2B	-2.412493531
GRIN3A	0.209410829
GRINA	-0.494039303
GRIP1	-0.529034136
GRIPAP1	-0.290161348
GRK4	0.602602982
GRK5	0.04598748
GRK6	-0.244249595
GRK7	0.712836712
GRM1	-0.145152788
GRM2	-0.350843407
GRM3	-1.285933373
GRM4	-2.478673049
GRM5	-1.263883952
GRM6	-1.31556435
GRM7	-1.616692429
GRM8	-0.569494998
GRN	-0.461076406
GRPEL1	0.170987912
GRPEL2	-0.383807564
GRPR	0.106667882
GRSF1	-0.514264485
GRTP1	0.132352165
GRWD1	-0.378346116
GRXCR1	0.527368849
GRXCR2	0.705562627
GSDMA	0.400544645
GSDMB	1.17583962
GSDMC	0.692611128
GSDMD	-0.086288664
GSG1	1.063778722
GSG2	0.159856957
GSK3A	-0.317668748
GSK3B	-0.293801652
GSN	0.608069891
GSPT1	-0.029247611
GSPT2	-0.073340031
GSR	-0.356299879
GSS	-0.556537043
GSTA1	-0.181750739
GSTA2	0.951720429
GSTA3	0.595326758
GSTA4	-0.295622497
GSTA5	0.61555716
GSTCD	-0.314027422
GSTK1	0.305084559
GSTM1	1.414757139
GSTM2	-0.183570861
GSTM3	0.459411326
GSTM4	1.282454727
GSTM5	0.905808022
GSTO1	0.77170517
GSTO2	-0.005381972
GSTP1	-0.093566408
GSTT1	0.725794416
GSTZ1	0.949904335
GTDC1	-0.176292081
GTDC2	-0.881793075
GTF2A1	-0.185391282
GTF2A1L	-0.044015879
GTF2A2	0.057118534
GTF2B	0.103030231
GTF2E1	1.306318795
GTF2E2	0.060756528
GTF2F1	-1.195919584
GTF2F2	-0.163345027
GTF2H1	-0.381986487
GTF2H3	-0.205617011
GTF2H4	-0.492218069
GTF2H5	-0.075159878
GTF2IRD1	-1.390744555
GTF3A	0.43736446
GTF3C1	-1.710755469
GTF3C2	-1.39618256
GTF3C3	-0.422438699
GTF3C4	-0.201976964
GTF3C5	-1.107723888
GTF3C6	0.169169615
GTPBP1	-0.778825328
GTPBP10	1.084010791
GTPBP2	-0.426079032
GTPBP3	0.222355725
GTPBP4	0.20394914
GTPBP5	0.536463361
GTPBP8	0.571462851
GTSE1	0.854236942
GTSF1	-0.119252484
GTSF1L	0.881944684
GUCA1A	-0.05129383
GUCA1B	0.038710339
GUCA1C	0.994001092
GUCA2A	0.193034296
GUCA2B	0.237127192
GUCY1A2	-1.045216355
GUCY1A3	-0.997481928
GUCY1B3	-0.558357437
GUCY2C	-1.104093597
GUCY2D	-1.366884746
GUCY2F	1.561617801
GUF1	0.244401822
GUK1	-0.957024976
GULP1	-0.229483771
GUSB	-0.821100135
GXYLT1	-0.251530012
GXYLT2	0.062575634
GYG1	-0.069700724
GYG2	0.198490371
GYLTL1B	-1.236390924
GYPA	0.393270925
GYPB	1.683000003
GYPC	0.637604436
GYPE	-0.009020804
GYS1	-1.175687564
GYS2	0.316000233
GZF1	-0.574945567
GZMA	-0.22584292
GZMB	0.305084559
GZMH	0.305084559
GZMK	-0.26993514
GZMM	0.97558591
H1F0	-0.053113545
H1FNT	0.461228372
H1FOO	0.661468037
H1FX	-0.119252484
H2AFJ	0.147123112
H2AFV	0.101211609
H2AFX	-0.075159878
H2AFY	-0.405853867
H2AFY2	-0.53631094
H2AFZ	0.057118534
H2BFM	0.61192669
H2BFWT	0.238945317
H3F3A	0.145304857
H3F3B	-0.207437529
H3F3C	0.881944684
H6PD	-0.891174372
HAAO	0.52918614
HABP2	-0.06060434
HABP4	-0.560178693
HACE1	-0.911109353
HACL1	-0.420619508
HADH	0.817616644
HADHA	-0.642904474
HADHB	-0.53631094
HAGH	-0.111973265
HAL	-0.659500046
HAMP	0.457594962
HAND1	0.03689118
HAO1	0.306902668
HAO2	-0.201976964
HAP1	1.870334421
HAPLN1	-0.53631094
HAPLN3	-0.354480518
HARBI1	-0.626318434
HARS	0.264628794
HARS2	-0.404032746
HAS2	-0.251530012
HAS3	-0.552898813
HAT1	0.128714042
HAUS1	0.549415813
HAUS2	0.703746784
HAUS3	-0.023789244
HAUS4	-0.315847836
HAUS5	0.135991087
HAUS6	1.032445072
HAUS7	-0.047654689
HAUS8	-0.200157416
HAVCR1	0.797386419
HAVCR2	0.973768544
HAX1	-0.560178693
HBB	-0.005381972
HBD	0.481458261
HBE1	-0.007201372
HBEGF	-0.007201372
HBG2	-0.009020804
HBP1	-0.315847836
HBS1L	1.225399457
HBXIP	0.705562627
HCAR1	-0.356299879
HCAR2	-0.069700724
HCAR3	0.643056625
HCCS	0.325313577
HCFC1	-1.456898556
HCFC1R1	0.457594962
HCFC2	0.084621747
HCK	-0.023789244
HCLS1	0.536463361
HCN1	-0.758599262
HCN3	0.069852974
HCRTR1	0.154398214
HCRTR2	0.707379532
HCST	0.635788962
HDAC1	-0.692458599
HDAC10	-0.172654315
HDAC11	-0.670411825
HDAC2	-0.119252484
HDAC3	-0.029247611
HDAC4	-2.848385772
HDAC5	-1.280491183
HDAC6	0.069852974
HDAC7	-0.038558137
HDAC8	-0.273576253
HDAC9	-1.061810361
HDC	-0.244249595
HDDC2	-0.229483771
HDDC3	-0.031067188
HDGF	0.17280645
HDGFRP2	-0.288341872
HDGFRP3	-0.031067188
HDHD1	-0.095386216
HDHD2	-0.071520315
HDHD3	-0.115612493
HDLBP	-1.368693559
HDX	-0.025608647
HEATR1	2.322745612
HEATR2	-0.569494998
HEATR3	0.110306132
HEATR4	-0.009234793
HEATR5B	-2.513844451
HEATR6	-0.990222991
HEATR7B2	1.598375034
HEATR8	1.756436346
HEBP1	-0.183570861
HEBP2	0.104848986
HECA	-0.670411825
HECTD1	-2.227040428
HECTD2	-0.091746757
HECTD3	-0.907472583
HECW1	-0.42995042
HECW2	-2.471501108
HEG1	0.992010122
HELB	1.076540831
HELLS	0.020302773
HELQ	1.783955458
HELT	-0.492218069
HELZ	-1.210720546
HEMGN	-0.758599262
HEMK1	0.040529541
HENMT1	0.795569043
HEPACAM	-0.159704656
HEPACAM2	0.639420866
HEPH	0.382138899
HEPHL1	-0.275617382
HEPN1	0.679884223
HERC1	-3.879373239
HERC2	-5.985628431
HERC3	-0.376526807
HERC4	-1.087493118
HERC5	-0.817464788
HERC6	1.938319883
HERPUD1	-0.137658575
HERPUD2	0.17280645
HES1	-0.163345027
HESX1	0.193034296
HEXA	-0.334253673
HEXB	0.951720429
HEXDC	0.560331224
HEXIM1	-0.117432389
HEXIM2	-0.005381972
HEY1	-0.071520315
HEY2	-0.404032746
HEYL	-0.137658575
HFE	0.084621747
HFE2	-0.336073593
HFM1	-0.722015017
HGD	-0.378346116
HGF	-0.422438699
HGFAC	0.499660491
HGS	-1.501002093
HGSNAT	0.156217551
HHAT	-0.020150552
HHATL	0.112125503
HHIP	0.023941474
HHIPL2	1.403615907
HHLA2	1.818943827
HHLA3	0.325313577
HIAT1	-0.205617011
HIATL1	-0.314027422
HIBADH	-0.427900189
HIBCH	0.749657564
HIC2	-0.400392389
HIF1A	-0.198338176
HIF1AN	0.25917371
HIF3A	-0.326979057
HIGD1A	-0.031067188
HIGD1B	0.415317661
HIGD1C	0.391453969
HIGD2A	0.013025609
HILPDA	0.457594962
HINFP	0.176444282
HINT1	-0.141298762
HINT2	-0.075159878
HINT3	0.21326276
HIP1	-0.992035476
HIP1R	-1.054560763
HIPK1	-1.638744339
HIPK3	-0.725642751
HIPK4	-0.08446956
HIRA	-1.374132436
HIRIP3	0.488730112
HIST1H1A	-0.088107893
HIST1H1B	0.575097644
HIST1H1C	-0.216746887
HIST1H1D	-0.376526807
HIST1H1E	-1.195919584
HIST1H1T	0.602602982
HIST1H2AA	-0.670411825
HIST1H2AB	-0.670411825
HIST1H2AC	-0.163345027
HIST1H2AD	-0.582225231
HIST1H2AE	-0.405853867
HIST1H2AG	-0.383807564
HIST1H2AH	-0.514264485
HIST1H2AI	-0.141298762
HIST1H2AJ	-0.141298762
HIST1H2AK	0.060756528
HIST1H2AL	-0.229483771
HIST1H2AM	-0.273576253
HIST1H2BA	-0.780646273
HIST1H2BB	-0.031067188
HIST1H2BC	-0.251530012
HIST1H2BD	-0.05129383
HIST1H2BE	0.193034296
HIST1H2BF	-0.427900189
HIST1H2BG	-0.161524709
HIST1H2BH	-0.383807564
HIST1H2BI	-0.031067188
HIST1H2BJ	-0.383807564
HIST1H2BK	-0.405853867
HIST1H2BL	-0.117432389
HIST1H2BM	-0.117432389
HIST1H2BN	-0.09720619
HIST1H2BO	-0.163345027
HIST1H3A	-1.089312628
HIST1H3B	-0.185391282
HIST1H3C	-0.251530012
HIST1H3D	-0.141298762
HIST1H3E	-0.60427181
HIST1H3F	-0.031067188
HIST1H3G	-0.273576253
HIST1H3H	-0.119252484
HIST1H3I	-0.09720619
HIST1H3J	0.057118534
HIST1H4A	-0.075159878
HIST1H4B	-0.648365105
HIST1H4C	-0.339715008
HIST1H4D	-0.361761279
HIST1H4E	-0.383807564
HIST1H4F	0.014844891
HIST1H4G	0.147123112
HIST1H4H	-0.405853867
HIST1H4I	-0.09720619
HIST1H4J	-0.053113545
HIST1H4L	0.080983847
HIST2H2AB	-0.119252484
HIST2H2AC	-0.053113545
HIST2H2BE	0.147123112
HIST2H2BF	0.169169615
HIST2H3D	0.035072054
HIST3H2A	-0.185391282
HIST3H2BB	-0.317668748
HIST3H3	-0.514264485
HIST4H4	-0.075159878
HIVEP1	1.216289636
HIVEP2	-2.196075097
HIVEP3	-0.514887152
HJURP	1.381566496
HK1	-1.217968826
HK2	-0.946125119
HK3	-0.556806243
HKDC1	0.281016493
HKR1	0.271907863
HLA-A	8.928758265
HLA-B	8.952805914
HLA-C	7.653485912
HLA-DMA	0.749657564
HLA-DMB	1.038098315
HLA-DOA	0.661468037
HLA-DOB	0.72761005
HLA-DPA1	3.285765937
HLA-DPB1	3.396108778
HLA-DQA1	5.110977474
HLA-DQA2	1.216305531
HLA-DQB1	7.699638782
HLA-DRA	0.3032669
HLA-DRB1	2.971408917
HLA-DRB5	4.551415577
HLA-E	0.705562627
HLA-F	1.394519284
HLA-G	0.086440867
HLCS	-0.591542347
HLF	-0.317668748
HLTF	0.960822749
HLX	0.619191319
HM13	-0.427900189
HMBOX1	-0.339715008
HMBS	-0.337894035
HMCN1	-3.689691478
HMG20A	-0.161524709
HMG20B	-0.207437529
HMGA1	-0.053113545
HMGA2	0.191216164
HMGB1	-0.207437529
HMGB2	-0.031067188
HMGB3	-0.031067188
HMGB4	0.68351529
HMGCL	-0.60427181
HMGCLL1	0.106667882
HMGCR	-0.492218069
HMGCS1	-0.405853867
HMGCS2	-0.867014353
HMGN1	0.3032669
HMGN2	0.057118534
HMGN3	0.079165051
HMGN4	0.3032669
HMGN5	0.880130671
HMGXB3	1.666397606
HMGXB4	-0.492218069
HMHA1	0.010992521
HMHB1	0.191216164
HMMR	2.289361599
HMOX1	-0.602450568
HMOX2	-0.756778259
HMP19	-0.207437529
HMSD	-0.075159878
HMX2	0.170987912
HN1	0.525552348
HN1L	0.080983847
HNF1A	-0.440847477
HNF1B	-0.538132194
HNF4A	-0.955204708
HNF4G	-0.025608647
HNMT	-0.293801652
HNRNPA0	0.103030231
HNRNPA1	-0.185391282
HNRNPA1L2	1.306318795
HNRNPA2B1	-0.229483771
HNRNPA3	-0.273576253
HNRNPAB	-0.383807564
HNRNPC	-0.075159878
HNRNPCL1	1.194256079
HNRNPD	-0.009020804
HNRNPF	-0.602450568
HNRNPH1	-0.273576253
HNRNPH2	-0.141298762
HNRNPH3	0.03689118
HNRNPK	-0.207437529
HNRNPL	-0.626318434
HNRNPM	-1.39618256
HNRNPR	-0.449946534
HNRNPU	-0.60427181
HNRNPUL1	-0.732911333
HNRNPUL2	-0.378346116
HNRPDL	-0.249709319
HNRPLL	-0.337894035
HOGA1	-1.001120478
HOMER1	-0.251530012
HOMER2	0.130533008
HOMER3	-0.181750739
HOMEZ	0.286674996
HOOK1	-0.620857637
HOOK2	0.314179756
HOOK3	-0.670411825
HOPX	0.169169615
HORMAD1	0.104848986
HORMAD2	0.927856124
HOXA1	0.062575634
HOXA11	-0.361761279
HOXA2	-0.339715008
HOXA3	-0.005381972
HOXA5	-0.273576253
HOXA6	-0.317668748
HOXA7	0.21689899
HOXA9	-0.005381972
HOXB1	0.194852702
HOXB13	-0.073340031
HOXB2	-0.091746757
HOXB3	-0.22584292
HOXB4	0.3032669
HOXB5	-0.273576253
HOXB8	0.347360312
HOXB9	0.014844891
HOXC10	-0.47017169
HOXC11	-0.427900189
HOXC4	0.393270925
HOXC5	0.080983847
HOXC6	-0.073340031
HOXC8	-0.251530012
HOXD10	-0.049474214
HOXD12	0.395088462
HOXD13	-0.095386216
HOXD3	0.106667882
HOXD4	-0.205617011
HP	-0.80269335
HP1BP3	-0.26993514
HPCA	-0.09720619
HPCAL1	-0.073340031
HPCAL4	-0.207437529
HPD	0.464864541
HPDL	-0.071520315
HPGD	-0.205617011
HPGDS	0.194852702
HPN	-0.47017169
HPR	0.376678994
HPRT1	-0.009020804
HPS1	0.850585932
HPS3	-1.282303301
HPS4	1.76373572
HPS5	0.185543665
HPS6	-1.043396569
HPSE	0.022122107
HPSE2	0.088260113
HPX	0.112125503
HR	1.238210393
HRAS	-0.339715008
HRASLS	-0.117432389
HRASLS2	0.082802743
HRASLS5	1.484536216
HRC	1.890561548
HRCT1	0.971952656
HRG	3.668232708
HRH1	0.374860183
HRH2	-0.516085732
HRH3	-0.381986487
HRH4	0.68351529
HRSP12	-0.053113545
HS1BP3	0.711016566
HS2ST1	-0.005381972
HS3ST1	-0.426079032
HS3ST2	-0.161524709
HS3ST5	0.106667882
HS6ST2	0.238945317
HS6ST3	-0.113792788
HSBP1	0.079165051
HSBP1L1	0.61192669
HSCB	0.215080721
HSD11B1	-0.427900189
HSD11B1L	0.058937498
HSD11B2	-0.47017169
HSD17B1	-0.137658575
HSD17B10	0.013025609
HSD17B11	0.170987912
HSD17B12	0.060756528
HSD17B13	0.396906589
HSD17B14	0.927856124
HSD17B2	0.20030965
HSD17B3	-0.157884861
HSD17B4	0.270087468
HSD17B6	-0.0274281
HSD17B7	0.016664174
HSD17B8	0.569646743
HSD3B1	0.154398214
HSD3B2	0.086440867
HSD3B7	-0.200157416
HSDL1	-0.514264485
HSDL2	0.016664174
HSF1	-0.865195027
HSF2	-0.758599262
HSF2BP	-0.358119787
HSF4	-0.26993514
HSF5	0.018483465
HSP90AA1	-1.015898037
HSP90AB1	-1.265702118
HSP90B1	-0.356299879
HSPA12A	-0.663133267
HSPA13	-0.159704656
HSPA14	-0.448125345
HSPA1L	-0.110153916
HSPA2	0.130533008
HSPA4	-0.154246007
HSPA4L	0.244401822
HSPA5	-0.249709319
HSPA6	-0.020150552
HSPA8	-0.824740496
HSPA9	-0.846787714
HSPB11	0.169169615
HSPB2	0.014844891
HSPB3	-0.117432389
HSPB7	-0.183570861
HSPB8	0.215080721
HSPB9	0.571462851
HSPBAP1	0.50895761
HSPBP1	-0.181750739
HSPD1	-0.203796826
HSPE1	0.035072054
HSPG2	-0.310545309
HSPH1	-0.573127851
HTATIP2	-0.161524709
HTATSF1	-0.025608647
HTN1	0.501689326
HTN3	0.946276448
HTR1A	-0.203796826
HTR1B	-0.404032746
HTR1D	-0.53631094
HTR1E	-0.47017169
HTR1F	-0.161524709
HTR2A	0.440999548
HTR2B	0.110306132
HTR2C	-0.271755481
HTR3A	-1.105907904
HTR3B	0.997633954
HTR3C	0.913082291
HTR3D	2.50993317
HTR3E	0.023941474
HTR4	-0.045835247
HTR5A	-0.468351206
HTR6	-0.648365105
HTR7	0.104848986
HTRA2	0.283038099
HTRA3	-0.822919685
HTRA4	0.595326758
HTT	-2.029268562
HUNK	-0.152426933
HUS1	0.461228372
HUS1B	0.330767508
HUWE1	-3.359560776
HVCN1	0.305084559
HYAL1	0.110306132
HYAL2	-0.424258538
HYAL3	0.264628794
HYAL4	0.731244617
HYI	0.839664339
HYLS1	-0.0274281
HYOU1	-1.835411529
IAH1	0.170987912
IAPP	-0.141298762
IARS	-1.074802575
IARS2	-0.929520514
IBSP	1.350418743
IBTK	-0.659500046
ICA1	-0.712684326
ICA1L	0.373041938
ICAM1	0.249861693
ICAM2	-0.227663163
ICAM3	-0.042196577
ICAM4	0.305084559
ICAM5	-0.200157416
